Provider,PotentialFraud,degree,eigenvector_centrality,clustering_coefficient,pagerank
PRV54431,0,21,3.259955747619764e-07,9.930684836581162e-05,5.768129887790102e-06
PRV54037,0,44,2.532622979505925e-07,0.00014254215106294645,1.0127244667257479e-05
PRV54296,0,139,2.159758327201334e-07,0.000355141634499649,2.7980070646510038e-05
PRV56667,0,76,8.361024153814076e-07,7.244133199945346e-05,1.6085807533528798e-05
PRV57468,0,34,1.6970346248582266e-07,0.00024401668105090843,7.247803663274879e-06
PRV56538,0,59,5.2891648050534616e-08,0.0003381031360133067,1.2522221445875275e-05
PRV51324,0,72,1.3773971488852587e-07,0.00010254658798502116,1.5408688422288426e-05
PRV55623,0,23,6.536094438550569e-08,0.0001770376803981899,5.396554718710743e-06
PRV55646,0,6,7.09125482514905e-08,0.000450755014649538,2.1754305185328366e-06
PRV55595,0,45,5.197385716235475e-07,7.716172644909558e-05,9.86394176756094e-06
PRV54193,0,55,4.1179693609290135e-08,0.00027326740683879014,1.142652453831258e-05
PRV56923,0,113,1.2202945126476279e-08,0.00015412067777466622,2.2620656955857357e-05
PRV53728,0,39,1.1332885806034874e-07,0.00012719931683680626,8.433145600525967e-06
PRV56515,0,19,1.4756442229668955e-07,0.0002155018773444916,4.7217925269568275e-06
PRV51327,0,109,2.1319916112759277e-08,0.00014858135359917742,2.1648045471572258e-05
PRV52772,0,34,2.8001923687805944e-08,0.00017635852661707,7.452252543914731e-06
PRV52792,0,11,9.200464933290144e-08,0.00024417037525549935,3.040543885212233e-06
PRV52761,0,28,2.7586971380835145e-07,8.124588777393816e-05,6.9022594001080484e-06
PRV56252,0,46,7.520589161547646e-07,7.146465688882383e-05,1.0666088961614841e-05
PRV53549,0,15,7.162751698092468e-09,0.0002482031966234372,3.853784108233699e-06
PRV54712,0,36,7.653400924377814e-08,0.0001634739139579043,8.508036263843933e-06
PRV54491,0,36,1.4708545000939152e-07,0.00024034602170505502,8.31565304315888e-06
PRV52490,0,44,7.916008588772525e-08,0.00013608728478017287,9.772951231983429e-06
PRV53347,0,15,1.0647145420618497e-07,0.00013855949652948624,3.9006862835260186e-06
PRV57474,0,13,4.815401017533485e-10,0.0003617587970676403,3.7949248106568773e-06
PRV54031,0,14,1.7071382759374372e-07,0.00020720499333368855,3.7803490555256595e-06
PRV51057,0,15,8.00813802374049e-08,0.0004132812291019092,3.83460018821483e-06
PRV57444,0,31,4.706494276472639e-07,0.0001118409594157828,7.20240746122379e-06
PRV51914,0,30,2.3799997550310658e-07,0.00013896533615911994,7.783339648891914e-06
PRV56177,0,42,5.002301965208063e-07,0.00019669865952120827,9.496135343345066e-06
PRV54469,0,30,1.522008696044482e-07,0.00017512731990957495,6.865836146632907e-06
PRV53560,0,60,5.496518243058226e-08,0.00013033165778897384,1.2181565638403238e-05
PRV54305,0,14,3.969521626087714e-08,0.0002752870476338943,3.7317768330049396e-06
PRV54900,0,35,8.168251584286668e-07,0.00011978472590727589,8.196326963811036e-06
PRV51894,0,50,7.044943612968113e-07,8.447005009529655e-05,1.1032034397844694e-05
PRV51789,0,81,3.746944228618588e-08,0.00010246426306248652,1.733698188568875e-05
PRV53472,0,9,1.5741163362757169e-07,0.00040645602794076307,2.7475749753657786e-06
PRV52551,0,12,2.307779319458149e-07,0.00012609454937728806,3.829296520332873e-06
PRV53257,0,57,8.150800338931129e-07,0.00010534185598689074,1.2741652173272623e-05
PRV55674,0,26,6.388385174794024e-07,0.00023430198574796962,6.578542864171515e-06
PRV53175,0,24,3.777271396144366e-07,0.00011982696287090215,6.45875994369252e-06
PRV57754,0,14,4.198670659628895e-08,0.00020991796580024295,3.825002081468788e-06
PRV55760,0,7,1.5641571075410448e-07,0.0002915709997710389,2.6907339440833013e-06
PRV54800,0,6,1.1778544782720576e-07,0.00017354540359769576,2.283476751189881e-06
PRV52728,0,33,2.76667908484451e-07,9.856945329569343e-05,7.58577167209897e-06
PRV52711,0,72,2.6161475436172136e-07,0.00013451576950049163,1.549861353119076e-05
PRV55906,0,55,1.022673427940862e-06,0.00011893490579037289,1.1724903519329824e-05
PRV54863,0,14,1.2023263079890818e-07,0.00014412495484208678,3.7690860613774034e-06
PRV54441,0,11,2.559772376452628e-08,0.00033028413397560895,3.3019066159715596e-06
PRV57366,0,27,4.430329423823984e-07,0.00019053092088502653,6.808215210600564e-06
PRV57371,0,2,3.911605003361142e-08,0.0003380662609871535,1.4753361990083858e-06
PRV55528,0,9,1.9549793203648275e-07,0.00024625972042129735,3.324637984606833e-06
PRV56638,0,73,1.3751453513310154e-06,9.376917738449219e-05,1.6993446374894426e-05
PRV54271,0,76,5.636918761237821e-07,0.0001893816452569305,1.6084691750084718e-05
PRV52533,0,106,9.938545540389792e-07,0.00012546546166069966,2.238555814562068e-05
PRV51228,0,15,4.9417298490612515e-08,0.0001909627512577142,4.009785794359291e-06
PRV55469,0,25,5.735941262839388e-07,0.00014966728958554278,6.198011465713931e-06
PRV57394,0,40,3.9037116615650545e-07,7.944179806394936e-05,8.89732822222862e-06
PRV55471,0,34,7.144053883013008e-07,0.000108449043674251,7.923549067687647e-06
PRV55881,0,2,1.3452489650798036e-09,0.0003380662609871535,1.4287317529483787e-06
PRV55874,0,29,5.391093433291499e-07,0.00016649104072488153,7.159915212797001e-06
PRV51972,0,91,1.597343124363245e-07,6.301326682271395e-05,1.9749474890626115e-05
PRV53215,0,29,3.117941331413767e-07,9.977631621693172e-05,6.886919444022122e-06
PRV52293,0,18,1.4528163778204352e-07,0.00021055249116257234,4.602751433260966e-06
PRV54049,0,340,2.1298471902689447e-07,0.0002589617719213251,6.455882684651362e-05
PRV55578,0,4,7.867629284072216e-08,0.0007032061605990209,1.7936981950297624e-06
PRV57358,0,202,6.91163831238285e-09,0.00020309474570097752,3.859247351606766e-05
PRV51718,0,22,9.461929653753472e-08,0.00018479148866362195,5.271243760902174e-06
PRV54437,0,34,4.7481355394701087e-07,9.980582239658049e-05,8.512782913972587e-06
PRV54288,0,38,6.326779122504073e-07,0.0001523112206281135,8.970374221273617e-06
PRV57263,0,136,1.3818297245168627e-09,0.00025413039435379336,2.8044960437029475e-05
PRV53290,0,14,2.4504437865093066e-07,0.00018036605262307818,3.8632923227389895e-06
PRV53725,0,3,7.387502924271246e-08,0.0005366467383259633,1.6018238835837948e-06
PRV54448,0,57,3.0303414346365157e-07,6.208548492806668e-05,1.2372434501515365e-05
PRV53138,0,24,4.068416889206979e-07,9.358963682028154e-05,7.063708851836271e-06
PRV56933,0,30,9.778528754634399e-08,0.0001226823451559966,7.136060343274606e-06
PRV54427,0,162,1.027458882415351e-06,0.0002324779701474633,3.2177416018466855e-05
PRV54486,0,76,7.600304428101803e-08,0.00016993058466586774,1.57293031088418e-05
PRV52011,0,62,4.6803696390001634e-07,8.284511090179474e-05,1.4422946057889443e-05
PRV51215,0,20,6.849468309664711e-08,0.00013242576003638106,5.559851868440389e-06
PRV53835,0,19,8.975650362351518e-08,0.0001360992784580511,4.872584193346176e-06
PRV54452,0,15,9.982857449678172e-08,0.00017127872904959621,4.0761607576645514e-06
PRV57662,0,8,1.8262518331840173e-07,0.00022269780432617307,2.8203928504156304e-06
PRV54604,0,104,1.4904621197424048e-07,0.0003056317384455866,2.0972388502805317e-05
PRV52793,0,38,8.404216002308054e-08,0.00010997123315192734,8.567902958765141e-06
PRV53842,0,17,4.7548145000076425e-08,0.00020035042466806947,4.612822848208648e-06
PRV56143,0,70,5.281942746781707e-07,9.063041317487378e-05,1.6389010119074946e-05
PRV56681,0,14,1.9764979529753276e-07,0.00010850510082321641,3.860415513750056e-06
PRV56367,0,118,2.7739643231736526e-07,0.00033291679021202363,2.214245479886066e-05
PRV55427,0,2,3.910242380285723e-08,0.0003380662609871535,1.5381623240922326e-06
PRV56934,0,17,1.6344252950610915e-07,0.000113613739743126,5.002193046020051e-06
PRV53480,0,24,4.0158717066195836e-07,0.00015174420250252296,6.038779244088471e-06
PRV55808,0,56,2.434001991927638e-07,0.0002641470059444408,1.2157820556411207e-05
PRV51621,0,21,2.703818903048404e-07,0.00012440642821790753,6.093406764609062e-06
PRV57396,0,4,1.1296975166976732e-07,0.0002915709997710389,1.7902141437124235e-06
PRV51687,0,27,2.456704987285849e-07,0.00025045761846435454,6.812804319709519e-06
PRV55785,0,21,3.064516307888908e-07,0.0001183008007089953,5.419538530299593e-06
PRV56405,0,157,1.5672587127277954e-06,5.556531767081991e-05,3.331058980166202e-05
PRV53655,0,3,7.387827488346743e-08,0.0005366467383259633,1.619969649992872e-06
PRV54747,0,50,1.0696655929908367e-06,0.00012125388791430362,1.0920235658904322e-05
PRV54798,0,14,7.431041060416078e-08,0.0002795053061645617,4.1006629189947e-06
PRV55953,0,34,5.878503393114925e-07,0.00011589700097656442,7.824695727752847e-06
PRV56321,0,19,9.107406892902632e-09,0.0001838281550844939,4.393598616558675e-06
PRV56391,0,6,8.148558726119201e-08,0.0002976860867231581,2.21071732640011e-06
PRV53888,0,185,2.025214898925275e-06,8.345614314254452e-05,4.028382362828498e-05
PRV57663,0,9,9.204976604150099e-08,0.00037904498941557924,2.7825529936692355e-06
PRV52209,0,19,1.213536899639805e-07,8.65474693286124e-05,5.099894819090064e-06
PRV53646,0,8,3.969973680555333e-08,0.0002763624781587694,2.5339541418311267e-06
PRV51117,0,27,3.366192859466514e-07,0.0002204651855782625,6.2528493093760595e-06
PRV53551,0,72,1.4139264014173075e-08,0.0001781570635227151,1.5187765361596884e-05
PRV53433,0,48,7.897859712828194e-07,0.0001414682953362247,1.0598671588415951e-05
PRV57581,0,37,5.505200644282153e-07,9.702122211238739e-05,8.8406865871132e-06
PRV55093,0,45,1.275612229373648e-07,9.512615272598874e-05,9.630838634737307e-06
PRV53486,0,69,3.238186829219235e-07,0.00025130666329967904,1.5660093958703122e-05
PRV52777,0,5,4.599331685787597e-08,0.0003672943614085585,2.168787510125216e-06
PRV51368,0,10,1.9168203982057735e-07,9.83079343346956e-05,3.1853081119108604e-06
PRV53957,0,41,4.7044397603380704e-07,8.232237611231503e-05,9.047549824158269e-06
PRV57626,0,15,1.3006533805265493e-07,0.0001084040708173834,4.51179645112408e-06
PRV56090,0,31,2.448344825934612e-07,0.00011509276702056246,7.365074971842495e-06
PRV52535,0,54,5.662929095805463e-07,0.00019644006593350124,1.2920521331949312e-05
PRV51923,0,23,1.5395151510358346e-07,0.00021971533979963937,5.935949328003398e-06
PRV56944,0,7,7.091978257067417e-08,0.0003148186303790962,2.4178755979950876e-06
PRV51703,0,5,9.154519180882859e-08,0.00014578549988551945,2.9188226770378123e-06
PRV52853,0,71,7.712343529055664e-07,9.874757215822902e-05,1.5258926072181253e-05
PRV57142,0,30,9.979115923551278e-08,0.0002378410210848249,7.2712206349219285e-06
PRV56366,0,24,1.7390809751732421e-07,0.00015611206503163334,5.752942520464043e-06
PRV51243,0,93,3.859804332454266e-07,0.00021392226981155167,1.9764016475539844e-05
PRV52539,0,40,1.393316573471068e-07,0.00016722568976165555,9.366543519499018e-06
PRV56861,0,82,5.503957717466212e-07,0.00011811251917808529,1.9558268475519958e-05
PRV57261,0,26,3.715540772437762e-08,0.00021371751174313651,5.93020473807242e-06
PRV57479,0,50,2.5624499159777015e-08,0.00013729891954227148,1.1239062497967144e-05
PRV57453,0,43,3.089533740788157e-07,0.00010368872806287981,9.900874504481232e-06
PRV52790,0,67,7.920040213081183e-08,0.00023428314227805217,1.3373445371467296e-05
PRV57327,0,8,1.9119259665534058e-07,0.0002530231596841267,2.655383282471883e-06
PRV57552,0,24,2.5827884036632654e-07,0.00012172221810721073,5.961457052536115e-06
PRV53846,0,31,6.752174033582524e-08,0.0001817807311197596,6.7205634574105835e-06
PRV51409,0,11,5.438170364357137e-07,0.00037067544248861167,3.3061572653114228e-06
PRV54210,0,47,3.8956967397803246e-07,7.599081593709084e-05,1.1468101227489411e-05
PRV57137,0,109,4.287178067800766e-07,0.00018787367941111013,2.3271296682340236e-05
PRV57255,0,81,1.2143998979254154e-07,0.00011974921014820356,1.745328398907006e-05
PRV53340,0,57,4.73404935466628e-08,0.00017598471780909755,1.600863587426458e-05
PRV54672,0,25,2.7436319619653264e-07,0.00013987538255499037,5.9078724753801586e-06
PRV56152,0,47,5.221504943858198e-07,0.0001344019972380618,1.0781231770186714e-05
PRV54780,0,52,5.501980023696868e-07,7.294325053248597e-05,1.2645294288398394e-05
PRV56047,0,7,1.5209348940548374e-07,0.00018144571337568691,2.9052776956400812e-06
PRV57583,0,38,4.1399027390980926e-07,0.00013210370594744875,9.01862717630393e-06
PRV54523,0,2,3.9131891327939934e-08,0.00042593679847696865,1.4579771634216366e-06
PRV54715,0,49,5.003887026687688e-08,0.000111041794843322,1.0476365361973719e-05
PRV53462,0,28,5.259417241584015e-07,0.0001167598501897276,7.042342677773633e-06
PRV52764,0,7,7.638121352499988e-08,0.00018007940199196165,3.1638224451871004e-06
PRV55711,0,13,1.702130270520521e-07,0.0001879898908563766,4.245336871542887e-06
PRV56317,0,5,5.868063502077346e-08,0.00017337399384308164,2.023455438270592e-06
PRV53494,0,17,2.776277039194616e-07,9.80991558828385e-05,5.007411361780253e-06
PRV53820,0,41,1.6086920509350332e-07,0.00012786446463366162,8.84517644298436e-06
PRV57658,0,138,5.228513104918769e-07,9.7885795460023e-05,2.93575198068225e-05
PRV56512,0,71,3.404498236889767e-08,0.00020538767182805647,1.6843644562782767e-05
PRV57134,0,42,2.2719363082120994e-06,0.00012500969331478637,9.59532781048426e-06
PRV52743,0,14,1.6729198782685307e-07,0.00012491058192870048,3.5932754425662636e-06
PRV55244,0,65,4.649500501691988e-07,7.649428873640926e-05,1.494058813286842e-05
PRV51105,0,30,1.335504335482762e-07,0.00012495902779072318,7.748081367081298e-06
PRV56853,0,70,1.9369716266791247e-07,0.0007027193045217865,1.4446160652652748e-05
PRV53995,0,8,1.2410671286538341e-07,7.384978672797255e-05,3.048187788985705e-06
PRV55620,0,40,1.5561683026056007e-07,0.00015231015016314977,9.078862790545675e-06
PRV53555,0,32,1.1227892475858964e-08,0.0005473867331183927,6.9204626593499705e-06
PRV53532,0,18,4.065263878014117e-09,0.00019475629080489642,5.057205006864897e-06
PRV56376,0,50,3.6248324272039703e-07,0.00015758382017084418,1.1322637200966932e-05
PRV55884,0,65,2.6384529429805385e-07,0.00016160623741711555,1.6517902579456837e-05
PRV51478,0,42,1.6019064033533232e-06,8.02102519019932e-05,9.545603242924366e-06
PRV57696,0,7,1.564000721715075e-07,0.0002915709997710389,2.5991360051866995e-06
PRV54473,0,55,2.3052238791756732e-07,0.00041532442459597964,1.2024943000700383e-05
PRV51090,0,16,2.0646249258179704e-07,0.00011205080984755744,4.653025859167395e-06
PRV55275,0,139,6.389499844310649e-08,0.00012785033962374763,2.998440098585993e-05
PRV53186,0,21,3.565490560074027e-07,0.00017926326088396104,5.448094574280688e-06
PRV54710,0,4,6.534902360340904e-08,0.00012733384324402035,1.7779881145395638e-06
PRV51210,0,23,1.5078914049484183e-07,0.00011454502787344682,5.501745080474169e-06
PRV53062,0,10,2.0896614362768996e-07,0.00025341432812097547,3.139351566167103e-06
PRV56299,0,13,7.54297523061225e-08,0.000260525722320695,4.017575073119965e-06
PRV52724,0,65,2.2771101318749945e-08,0.00018929000077707635,1.2884553094650684e-05
PRV56963,0,15,1.8151150272691553e-07,0.00015042940010140025,4.111106228980974e-06
PRV56965,0,8,2.043319489282478e-08,0.00025521803701830756,2.6899174049090136e-06
PRV54860,0,58,5.1465048937327176e-08,0.0005517436295049904,1.2611932007465768e-05
PRV57450,0,31,3.864300111087214e-07,0.0001409541756445962,7.358497386358943e-06
PRV55724,0,80,4.334620560655364e-07,5.6553260883040775e-05,1.7716184863342842e-05
PRV53704,0,38,5.386412428616043e-07,9.403430454876769e-05,8.732568152474353e-06
PRV53203,0,18,2.5500641416636317e-07,0.00016938982647307142,4.6715634134972215e-06
PRV57250,0,53,4.1463723267272823e-08,0.00017417803282498132,1.1420457339993586e-05
PRV55324,0,64,2.1339702925297599e-07,7.770991064389235e-05,1.3993743122972439e-05
PRV55639,0,8,9.276107747844486e-10,0.0002523404526383726,2.5326731263432657e-06
PRV55590,0,12,2.2570363388077671e-07,0.00019944245926840803,3.7880890540474708e-06
PRV54362,0,128,1.3120985912420557e-06,7.279022400407897e-05,2.809195631849517e-05
PRV55721,0,11,2.2597288227171708e-07,0.00015408534950901525,3.5599157105670805e-06
PRV57280,0,7,9.300749055875812e-08,0.00035507204578336186,2.353866012907905e-06
PRV55500,0,105,1.714106343181905e-06,6.885774963530277e-05,2.3007065991735045e-05
PRV55562,0,40,7.75612058480555e-07,8.978553023270202e-05,9.860332559612707e-06
PRV55319,0,45,5.419218025512108e-08,0.0002625559806611089,1.07283424877883e-05
PRV54873,0,18,1.0154606169711263e-07,0.0001571892781553424,4.576870706945632e-06
PRV52729,0,5,7.873444344146583e-08,0.0003672943614085585,1.9884004247390732e-06
PRV52668,0,18,1.3056503416856448e-07,0.0002734475681341091,4.57555551732143e-06
PRV55320,0,83,5.1744938225344546e-09,9.949876406192549e-05,1.726153506125577e-05
PRV51924,0,133,5.773361427677249e-07,0.00016263057999124425,2.669130665856986e-05
PRV52204,0,19,8.022416579462225e-08,0.00020215006581536488,4.638455672714236e-06
PRV54456,0,20,8.249359613959937e-08,0.0001851471992023444,4.578881497008497e-06
PRV57376,0,56,5.378991362144352e-07,0.00011737018071361712,1.1917641607355511e-05
PRV53217,0,14,2.743170630514516e-07,0.0001498382037500762,3.7928674664529323e-06
PRV51771,0,102,8.169153827608568e-08,9.593921888669252e-05,2.102573155665948e-05
PRV53578,0,16,2.4933861717546748e-08,0.00026049476132853955,4.212317466536964e-06
PRV57247,0,33,1.3803513758205234e-09,0.000268500928889361,6.7690502949146385e-06
PRV56048,0,42,7.285064025873446e-07,9.677261380398178e-05,9.301748319722316e-06
PRV53582,0,36,5.969834699590927e-08,0.00041388678793188546,7.849569519960206e-06
PRV53783,0,81,2.9068552146195136e-06,8.565752142598031e-05,1.827494519535791e-05
PRV53158,0,18,2.8330600304742206e-07,0.0001933965413990179,4.778961640615722e-06
PRV56385,0,56,7.454526287764318e-08,0.0003095579001554051,1.2497297115073044e-05
PRV54096,0,16,3.0256932039693066e-07,0.0001368601802739676,4.610524763732616e-06
PRV51454,0,88,1.5564158675532727e-06,0.00011788168787966971,1.7959957674659133e-05
PRV57063,0,2,3.910856501036258e-08,0.0003380662609871535,1.442512683393088e-06
PRV55754,0,53,9.068750983501115e-07,8.22496366597074e-05,1.2148585345111983e-05
PRV52784,0,6,9.288219446188691e-08,0.000450755014649538,2.248767215556951e-06
PRV56498,0,21,3.1570066389868663e-07,0.0001882603436966245,5.007770358910495e-06
PRV55570,0,22,3.8109877251770996e-07,0.00011856467104163853,5.9683100282593645e-06
PRV54479,0,41,1.5244143240483263e-07,0.000213707000211489,9.155941665193939e-06
PRV51996,0,99,1.0575731115321496e-07,5.892754142102477e-05,2.059237609033871e-05
PRV55655,0,6,5.560909556146719e-08,0.00015280061189282441,3.2649222722848286e-06
PRV55805,0,24,2.0658798919240317e-08,0.00030868786719043896,5.553370069507269e-06
PRV56581,0,21,7.170131658942303e-08,0.00025968984160932554,4.940031807617355e-06
PRV57256,0,19,7.514215989952932e-08,0.0001833635568778899,4.897288753378768e-06
PRV51744,0,12,5.6196743876944365e-08,0.00024918388907077906,3.2980679233015903e-06
PRV55097,0,9,1.3200891985821087e-07,0.00018146566691483576,3.3920423351763597e-06
PRV57565,0,16,2.8203527426497113e-07,0.00021399295460960757,4.159942397378167e-06
PRV53735,0,8,4.8873605654765066e-08,0.00020283975659229209,2.4915984766720444e-06
PRV55928,0,30,2.404197460889902e-07,0.00014927851195675686,6.75692717549635e-06
PRV57440,0,10,1.7839177696642614e-07,0.00015758221088051698,3.3307465607607593e-06
PRV53237,0,20,7.542640370599457e-08,0.0002498605390594057,4.739775716266117e-06
